SR-p53,mol_id,smiles
0,TOX22189,CC(C)N(c1ccccc1)C(C)C
0,TOX1843,N#Cc1ccccn1
0,TOX24819,O=C([O-])c1cc(C(=O)O)cc(S(=O)(=O)O)c1
0,TOX25864,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
0,TOX1866,CCCCOC(=O)CCCCC(=O)OCCCC
0,TOX25802,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
0,TOX27117,Cl[Yb](Cl)Cl
0,TOX1552,C1CCCCCCCCCCC1
1,TOX23853,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
0,TOX20342,CCC1COC(=O)O1
0,TOX6418,CC(C)(C)S
0,TOX5070,CC1=CC(C)(C)Nc2ccccc21
0,TOX25597,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O
1,TOX24381,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1
0,TOX2217,COc1cc(OC)c(OC)cc1C=O
1,TOX16467,O=S(=O)([O-])c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)[O-])cc2)cc1
0,TOX27425,CCCCc1ccc(O)cc1
1,TOX21411,Cc1cc(Br)ccc1NC(=O)CCl
0,TOX7507,COC(=O)c1cccc(Cl)c1
1,TOX5948,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-]
0,TOX9755,CCCCOC(O)CC
0,TOX21425,CCC/C=C/C=O
0,TOX1885,CC(O)CC(C)(C)O
1,TOX27827,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
0,TOX7368,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O
0,TOX8956,CCCCCCCCCCCCCCCCCCOCC(O)CO
0,TOX27261,CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O
1,TOX24525,CC(O)C(=O)O[Hg]c1ccccc1
1,TOX1373,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
0,TOX26055,COc1ccc(C=CC(=O)OCCC(C)C)cc1
0,TOX26260,O=C1CC[C@@H](C(=O)O)N1
0,TOX27176,C1=CCC(c2ccccc2)CC1
1,TOX27776,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCCNC(=N)N)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1cnc[nH]1
1,TOX29297,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34
0,TOX26523,O=C(O)[C@H](O)c1ccccc1
0,TOX22632,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1cc(Cl)cc(Cl)c1)C2
0,TOX27816,CCN(CC)C(C)C(=O)c1ccccc1
0,TOX27418,CC/C=C\CCOC(C)OCC
0,TOX7092,CCOC(=O)CC(C)=O
0,TOX2764,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21
0,TOX2472,CCCCc1ccccc1
0,TOX2822,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
0,TOX686,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
0,TOX540,O=C(Oc1ccccc1)Oc1ccccc1
1,TOX26008,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O
1,TOX27132,CSCCCN=C=S
0,TOX24839,C=C[Si](OC(=C)C)(OC(=C)C)OC(=C)C
0,TOX11121,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
0,TOX24933,O=C=NCC1CCCC(CN=C=O)C1
0,TOX12511,CCN1CN(CC)CN(CC)C1
0,TOX28797,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1
0,TOX6881,CCCCCCCCCCCCCCCCCC(=O)OCCO
1,TOX26591,CCN1C(=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21
0,TOX20693,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
0,TOX15163,COc1ccc(OC)c(OC)c1
1,TOX276,O=C1OC(O)C(C(Cl)Cl)=C1Cl
0,TOX21460,O=C(O)c1cccc(C(F)(F)F)c1
1,TOX465,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
0,TOX21210,CC1=CCC(C(C)C)=CC1
0,TOX1232,O=S(=O)([O-])c1ccc2c(/N=N\c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1
0,TOX20694,CCCCOC(=O)c1ccccc1
0,TOX10047,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br
1,TOX26898,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC
0,TOX25543,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
0,TOX29009,[NH3+]c1ccccc1
0,TOX24420,O=S1(=O)OC(c2ccc([O-])cc2)(c2ccc(O)cc2)c2ccccc21
0,TOX12437,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12
0,TOX14383,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1
0,TOX1299,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
0,TOX27034,CC/C=C\CC/C=C/C(OCC)OCC
0,TOX9210,CCCC[Sn](Cl)(Cl)Cl
0,TOX25169,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
1,TOX20682,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1
0,TOX24915,CC1COc2ccccc2N1
0,TOX3490,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
1,TOX3586,CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1
1,TOX733,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
0,TOX29354,BrCCCCCBr
1,TOX6214,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1
0,TOX24481,O=C1CCCCCN1SSN1CCCCCC1=O
0,TOX21987,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1
1,TOX26970,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O
1,TOX28539,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@@H](C)c3ccccc3)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1
1,TOX24658,N=C1NC(=N)c2ccccc21
0,TOX27096,C1CNCCN1
0,TOX26187,OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2
0,TOX2526,O=C(OCc1ccccc1)c1ccc(O)cc1
0,TOX7835,C/C=C/C=C/C(=O)[O-]
0,TOX27038,CCc1ccc(O)c(OC)c1
0,TOX1820,CCC(=O)CC
0,TOX5279,C=C(C#N)C(=O)OCC
0,TOX6228,CCOP(=O)(OCC)OCC
1,TOX27146,CCC(=O)Oc1ccc(/C(CC)=C(\CC)c2ccc(OC(=O)CC)cc2)cc1
0,TOX24830,CC(C)(O)C(=O)c1ccccc1
1,TOX1181,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1
0,TOX25089,NS(=O)(=O)c1ccc(C(=O)O)cc1
1,TOX24429,O=C(Cl)c1cc(C(=O)Cl)cc(C(=O)Cl)c1
0,TOX26500,O=C([O-])CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1
0,TOX21728,CCOc1ccc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccc(OCC)cc4)cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)cc1
0,TOX29274,Cn1cnc2c(=O)nc(N)[nH]c21
0,TOX152,OCc1ccccc1
1,TOX27569,Oc1ccc2c(c1)Cc1ccccc1-2
1,TOX14186,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21
0,TOX6863,CC(O)COCC(C)O
0,TOX4031,Cl/C=C/Cl
1,TOX4866,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1
0,TOX25534,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
0,TOX3786,CN=C=O
0,TOX28943,CC(N)Cc1ccc2c(c1)OCO2
0,TOX581,CCOc1ccccc1C(N)=O
0,TOX580,CCOc1ccc(NC(N)=O)cc1
0,TOX6018,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O
0,TOX27584,CCCCCC(=O)OCCc1ccccc1
0,TOX6223,CC(=O)OCCOCCOCCOC(C)=O
0,TOX17565,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1
0,TOX29278,BrCCOc1ccccc1
0,TOX1764,CC(O)CN
0,TOX26017,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C
0,TOX7037,O=S1(=O)CCCC1
0,TOX24811,Cc1cc(Cl)ccc1/N=C/N(C)C
1,TOX5485,CC(C)Nc1ccc(Nc2ccccc2)cc1
0,TOX26073,O=C(O)CNC(=O)c1ccccc1
0,TOX23938,O=C(O)c1ccccc1C(=O)OCc1ccccc1
1,TOX24919,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
0,TOX24488,N#CC1(N)CCCCC1
1,TOX1150,CC(=O)O[Hg]c1ccccc1
0,TOX3316,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
0,TOX1219,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
0,TOX26343,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
0,TOX26202,Cc1cnc(C(=O)O)c[n+]1[O-]
0,TOX25101,C[N+]1([O-])[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
0,TOX1553,CCCCCCCCCC=O
0,TOX25330,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
0,TOX682,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
0,TOX24365,CC(C)(C)NC(N)=O
1,TOX28977,CO.COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
0,TOX27914,CCCC[N+]1(C)CCCC1
0,TOX2803,NC(=O)OCC(O)COc1ccc(Cl)cc1
1,TOX690,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
0,TOX708,NNc1ccc(C(=O)O)cc1
1,TOX26804,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1
0,TOX20699,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
1,TOX342,CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
0,TOX29358,CN1[C@H]2CC[C@@H]1C[C@H](O)C2
0,TOX21426,C1=COCCC1
0,TOX22297,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1
0,TOX25375,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1
1,TOX20362,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
0,TOX669,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C
0,TOX20711,CCOC(=O)c1ccccc1C
0,TOX7032,CC(C)(N)CO
0,TOX26909,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1
0,TOX1424,O=c1cc[nH]c(=O)[nH]1
1,TOX12581,CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl
1,TOX813,C[Hg]Cl
0,TOX2006,CCCCCCOC(C)=O
0,TOX26451,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F
0,TOX17696,CN/C=N/c1ccc(C)cc1C
0,TOX3313,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
0,TOX428,O=C(O)C(Cl)Cl
0,TOX28737,O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NC1c2ccccc2CSc2ccccc21
0,TOX2789,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
0,TOX28795,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C
0,TOX26344,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1
1,TOX510,Cc1c2ccccc2c(C)c2c1ccc1ccccc12
0,TOX24810,CCC(C)CCCC(C)(C)O
0,TOX3356,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
0,TOX27538,O=C(OCCCCCOC(=O)c1ccccc1)c1ccccc1
0,TOX3166,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
0,TOX20676,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
0,TOX2445,Oc1ccc(Cc2ccc(O)cc2)cc1
0,TOX24743,Nc1ccc2cc(S(=O)(=O)O)ccc2c1
0,TOX21440,CCC(C)COC(=O)CC(C)C
0,TOX131,[Ba+2]
0,TOX662,OCC(O)CO
0,TOX856,CN1CCCC1=O
0,TOX26435,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12
1,TOX5600,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1
0,TOX4338,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
0,TOX22181,CC(=O)Nc1ccc(C)c(Cl)c1
0,TOX2926,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
1,TOX2652,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1
1,TOX5138,CN(C)c1ccc(N=O)cc1
0,TOX24758,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21
0,TOX21125,[Na]I
0,TOX18855,Fc1cccc(Cl)c1CCl
1,TOX28659,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
1,TOX21133,O=C(CCCCCCC(=O)Nc1ccccc1)NO
0,TOX1426,NC(N)=O
1,TOX28765,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1
0,TOX1902,BrCCCBr
0,TOX21446,OC1CCCCC1c1ccccc1
0,TOX26245,CCCCCCOC(=O)c1cccnc1
0,TOX29380,Nc1nc(Cl)cc(Cl)n1
0,TOX118,[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O
0,TOX406,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
0,TOX4997,O=[N+]([O-])c1cccc(Cl)c1Cl
0,TOX28556,CCC(CN)CC(C)CCNCC(O)CNCC(C)CC(CC)CN
0,TOX25316,c1ccc2c(c1)CCCC2C1=NCCN1
0,TOX1152,Oc1ccc(-c2ccccc2)cc1
1,TOX29127,O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34
1,TOX26361,CCC1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)C=C[C@]2(C)OC2C1C
0,TOX6436,CC(C)(CO)[N+](=O)[O-]
0,TOX4370,CC(C)CC(C)(C)C
0,TOX24407,Cc1ccc(C(N)=O)cc1N
0,TOX833,COC(C)(C)C
0,TOX27678,c1cnc2c(n1)CCCC2
1,TOX12647,N#CSCSc1nc2ccccc2s1
0,TOX25140,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1
0,TOX27078,C=C(C)[C@@H]1CC=C(C)CC1
0,TOX21815,CC1CC(O)CC(C)(C)C1
0,TOX29361,O=[Zr](Cl)Cl
1,TOX13382,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
0,TOX7246,O=C1CCCN1
1,TOX409,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12
0,TOX26733,CCN(CC)CCOC(=O)c1cccnc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
0,TOX22394,O=S(=O)([O-])c1cccc2ccccc12
0,TOX5423,NCCNCCO
0,TOX24740,CC(C)OC(=O)CCC(=O)OC(C)C
0,TOX24617,N#CCc1cccc(C(F)(F)F)c1
0,TOX27917,CC[N+]1(C)CCCC1
1,TOX119,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
0,TOX1807,Cc1ccccc1C
0,TOX28772,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2
0,TOX24423,C[N+](C)=CCl
0,TOX3378,NC[C@H](O)c1ccc(O)c(O)c1
0,TOX1214,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21
1,TOX26437,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
0,TOX1982,CCCCOC(C)=O
1,TOX21070,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
0,TOX27344,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O
0,TOX4598,O=C(OCc1ccccc1)c1ccccc1O
0,TOX21709,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12
0,TOX895,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
0,TOX28791,CN[C@H](C)Cc1ccccc1
1,TOX29099,CC(=O)c1ccc2ccc3ccccc3c2c1
0,TOX2922,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
1,TOX20980,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O
1,TOX24112,COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1
0,TOX2047,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1
1,TOX7585,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1
1,TOX3557,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
0,TOX4930,Cc1ccc(N)c(N)c1
0,TOX25868,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1
0,TOX27036,CN(C)C1CSSSC1
0,TOX6033,CCCCC(CC)COS(=O)(=O)[O-]
0,TOX25533,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1
1,TOX26976,Cc1cc(=O)oc2cc(O)ccc12
1,TOX2442,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1
0,TOX24288,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21
1,TOX24527,O=C(CS)OCCOC(=O)CS
0,TOX22232,CC(CC=O)CCCC(C)(C)O
0,TOX1828,CC(=O)c1ccccc1
0,TOX26921,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1
0,TOX3187,CNC1(c2ccccc2Cl)CCCCC1=O
0,TOX4554,COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1
0,TOX27092,CC/C=C\CC1=C(C)CCC1=O
0,TOX14957,CCOP(=O)(OCC)OP(=O)(OCC)OCC
0,TOX407,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
0,TOX2528,CCOC(=O)c1ccc(O)cc1
0,TOX26128,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1
0,TOX9250,C=CC1CC2C=CC1C2
0,TOX28715,CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1
0,TOX26181,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1
0,TOX21726,O=C(Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)[O-])cc4)cc3)c(S(=O)(=O)[O-])cc2c1)c1ccccc1
1,TOX4585,c1ccc2c(c1)ccc1ncccc12
0,TOX3565,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
0,TOX26243,Cc1ccc(C(C)(C)c2ccc(C)cc2)cc1
0,TOX27030,C[C@@H](O)C(=O)O
1,TOX433,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
0,TOX27179,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C
0,TOX27440,CC(C)c1ccc(C#N)cc1
0,TOX27098,CC(CC=O)c1ccccc1
0,TOX27137,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-]
0,TOX26246,CCCC(C)(COC(N)=O)COC(=O)NC1CC1
0,TOX27031,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1
0,TOX3020,CCN1C(=O)NC(c2ccccc2)C1=O
0,TOX3883,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1
0,TOX4993,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl
0,TOX27818,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
0,TOX7300,Cc1cscn1
0,TOX5604,CCOC(C)(C)C
1,TOX2933,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
0,TOX27306,Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2
0,TOX71,Nc1ccc(-c2ccccc2)cc1
0,TOX25537,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5O)N3[C@@H]1O
1,TOX25119,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32
0,TOX9289,CCC12COCN1COC2
0,TOX26036,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
0,TOX1448,Cc1ccc(N)c(C)c1
0,TOX25332,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1
0,TOX440,CC(Oc1ccc(Cl)cc1Cl)C(=O)O
0,TOX27158,CCCCCC(C)O
0,TOX24633,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
0,TOX12376,COCC(C)N(C(=O)CCl)c1c(C)csc1C
0,TOX3540,CN(C)C(=O)Oc1ccc[n+](C)c1
0,TOX6267,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1
0,TOX28753,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1
0,TOX1233,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12
0,TOX14836,[I-].[K+]
0,TOX12591,CC1(C)C(=O)N(Cl)C(=O)N1Br
1,TOX28909,CO[C@H]1CC(O[C@H]2C[C@H]([C@H]3O[C@](C)(O)[C@H](C)C[C@@H]3C)O[C@H]2[C@]2(C)CC[C@H]([C@]3(C)CC[C@]4(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H]5O[C@](O)(CC(=O)[O-])[C@@H](C)[C@H](OC)[C@H]5OC)O4)O3)O2)O[C@@H](C)[C@@H]1OC
0,TOX7249,O=Cc1ccc(C(=O)O)cc1
0,TOX3317,CN1CCN2c3ccccc3Cc3ccccc3C2C1
0,TOX11492,C=C(C)OC(C)=O
1,TOX114,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1
0,TOX5014,ClC(Cl)c1ccccc1
0,TOX680,C1CCCNCCC1
0,TOX1864,Cc1ccc(O)c(C)c1
1,TOX810,S=c1[nH]cnc2[nH]cnc12
0,TOX7159,O=C1CCCCCO1
0,TOX24762,CCO[Si](CCC1CCC2OC2C1)(OCC)OCC
0,TOX1741,CCCCCO
0,TOX26201,C[C@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1
0,TOX367,N[C@@H](CS)C(=O)O
0,TOX1340,CC(N)=S
0,TOX4597,O=C(Cc1ccccc1)OCc1ccccc1
1,TOX22129,Cl[Hg]c1ccccc1
1,TOX29065,N#Cc1c2ccccc2cc2ccccc12
0,TOX14382,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
0,TOX4998,O=[N+]([O-])c1ccc(Cl)cc1Cl
0,TOX5079,CC(C)CNCC(C)C
0,TOX1056,O=NN1CCOCC1
0,TOX2975,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
0,TOX20691,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
